grupo,comentario_p1
RECEPÇAO,A demora para me atender o recepcionista nem no balcão estava
RECEPÇAO,Falta de atenção e informação por a metade da recepção
RECEPÇAO,Cheguei as 8h da manhã e só consegui ser encaminhada para internação as 17h da tarde
ADMINISTRATIVO,Eu fui maltratada pelo diretor James e Almir eu fui chamada de psicopata e entre outras coisas fui humilhada hoje estou com meu psicológico mental e emocional muito emotivo eu mal consigo ir no hospital estão espero que resolva isso por causa disso tudo já tentei suicídio 5 vezes pq nunca fui tão maltratada e humilhada e expulsa por James e Almir eu peço socorro pq eu não consigo ver o diretor que eu passo muito mal e ser os donos da Hapvida quiser falar comigo eles podem me ligar
MAQUEIRO,PAciente relata que não avia maqueiro para auxiliar.
RECEPÇAO,Péssimo atendimento
RECEPÇAO,A demora e a mal educação dos recepcionistas
RECEPÇAO,"Atendimento normal,não diria que é bom e nem ruim."
RECEPÇAO,Tempo de espera
RECEPÇAO,Fui muito bem recebida
ADMINISTRATIVO,"Não foi realizado cirurgia,  somente internação para tratar inflamação da vesícula. A cirurgia ainda não foi marcada, será no mes de agosto  após consulta."
RECEPÇAO,Demorado e sem esclarecimento
MAQUEIRO,Chegando na urgência do hospital não tinha maqueiro eu que tive que conduzir minha sozinha mãe até o totem é demais serviço como RX
ADMINISTRATIVO,Muito tempo de espera por falta de medicamentos
PORTEIRO,Porteiro super ignorante
RECEPÇAO,"Cheguei sangrando mt , estava de bolsa e mesmo assim vazando, com mt dor , e ainda tive q faze procedimento do toten"
MAQUEIRO,"Gostei da recepção, do medico na porta porém a falta de maqueiro e o medico que fica na ilha não foi legal l atendimento"
ADMINISTRATIVO,Paciente relata que ouve demora para conseguir um leito aonde foi preciso esperar serca de 6 horas.
TOTEM,"Minha mãe faz uso do reconhecimento facial e o msm ainda é difícil, devia ter outra forma mais rápida p facilitar"
RECEPÇAO,Péssima atendimento
ADMINISTRATIVO,"Falta de informação, muita burocracia. Estava em trabalho de parto, maior problema para eu conseguir pagar o parto particular, desde das 10h da manhã só consegui pagar 20h da noite com muita dor e falta de informação, falavam que não tinha leito o que jamais deveriam fazer com uma mulher em trabalho de parto. 

Já na hora do parto, a equipe foi maravilhosa, fui bem atendida 

No Pós parto me deixaram na sala de parto porque falaram que não tinha leito na enfermaria e lá me deixaram com fome 24h tive que fazer briga pra ganhar um café da manha, não queriam nem deixar subir com comida para mim, tive que fazer briga."
RECEPÇAO,Poucos profissionais para muita demanda.
RECEPÇAO,Não há acolhimento
RECEPÇAO,Organização falta muito
RECEPÇAO,"Na entrada fiquei aguardando muito tempo.
E houve sumiço no papel de internação ."
ADMINISTRATIVO,1 Fui internado fiz uma biópsia já saiu o resultado mas não consigo marcar a consulta e nem consego falar com o responsável da internação estou sentindo dor estou indo práticamente todos os dias para a emergência estou tentando falar com vcs para abrir uma reclamação preciso de urgência consultar com o médico do rins para levar o resultado do exame quando chego na emergência pra tentar falar com um responsável ninguém resolve o meu caso se eu chegar a perder o meu rins vou processar o plano pois isso e um descaso
RECEPÇAO,"Lentidão, devido a demanda muito grande de pessoas pra ser atendida"
ADMINISTRATIVO,"O acompanhante da paciente elogia todo o atendimento no hospital, desde da recepção até a alta."
ADMINISTRATIVO,"Acompanhante do paciente relata que foi a primeira vez que o mesmo precisou do serviço do plano de saúde, e que foi a pior experiência que o paciente teve. Reclama que, da mesma forma que o paciente entrou, ele saiu, sendo que a situação do paciente era de urgência, pois o mesmo é idoso e foi diagnosticado com artrose severa, ruptura do manguito rotador, sendo que o mesmo já possuía quadro álgico e fazia uso de morfina. E mesmo assim teve alta, sendo alegado que a indicação cirúrgica seria de forma eletiva. Destaca que, mesmo solicitando, por escrito, um parecer de um profissional ortopedista da área que o paciente precisava, no caso, especialista em ombro, só conseguiu atendimento com ortopedista especialista em joelho. Reclama mais uma vez que o atendimento no hospital foi péssimo. Destaca também que um dia antes da internação, o paciente passou por um atendimento nesse mesmo hospital (HOSPITAL GUARAS), e que ele entrou às 22h com muita dor e saiu às 04h da manhã ainda com o mesmo problema. Reclama que só conseguiu a internação do paciente após relatar todo o ocorrido para o chefe da equipe de internação, Dr. Ricardo reconheceu que houve uma conduta errada no atendimento. O acompanhante do paciente destaca também que, na internação, ocorreu o mesmo tipo de atendimento. Reclama que o plano não dispõe de um profissional ortopedista especialista em ombro, e que o paciente está desde abril tentando conseguir solucionar esse problema de saúde, e que foi necessário fazer tudo de forma particular em outro hospital. Finaliza reclamando que houve um descaso total com o paciente, por parte do Hapvida, e que entrou com uma ação no poder judiciário sobre esse caso, e que a mesma já foi deferida."
ADMINISTRATIVO,"Funcionários mal educados, totem quebrado, ambiente lotado"
ADMINISTRATIVO,"A mãe da paciente reclama que não está conseguindo consulta com um neuropediatra para sua filha, que é autista, e que todos os encaminhamentos são apenas para neurologista que não possui especialidade em pediatria. Relata que só fez esse plano para conseguir acompanhamento para sua filha com neuropediatra. Destaca que, se isso não se resolver, ela vai dar entrada num processo e vai rever a permanência no plano."
RECEPÇAO,As informações não achava claras
ADMINISTRATIVO,A demora para a aprovação da internação  a falta de exames que seria pra ser feito enquanto estava internada
ADMINISTRATIVO,"Fui internada e passei 4 dias no PA, fiz um pequena cirurgia e tive que voltar de novembro pra o PA que não tinha vaga na enfermaria coisa que no máximo só posso passar 36 horas lá"
ADMINISTRATIVO,"Não havia leitos disponíveis na internação, e desde que fui internado tive de ficar na enfermaria (observação masculina) junto a outros pacientes que também aguardavam leitos vagarem na internação. 
Sou paciente oncológico, quando precisei internar estava em um caso grave de neutropenia febril, falência hepática e confusão mental. Imunidade muitíssimo baixa então achei completo descaso e falta de respeito, me senti no sus."
ADMINISTRATIVO,"""Venho, por meio desta, manifestar minha profunda insatisfação em relação ao atendimento prestado por esta instituição. Tenho enfrentado, de forma recorrente, falha significativa nos cuidados oferecido ao meu esposo. É inaceitável que, em diversas ocasiões, eu tenho é que buscar ajuda por iniciativa própria, sem que o hospital se antecipe em oferecer a devida assistência. Essa postura demonstra uma falha grave na humanização ao atendimento na responsabilidade profissional de setores que deveriam prezar pelo acolhimento e cuidado. Além disso, os exames solicitados costumam demorar excessivamente para serem realizado, o que comprometa a agilidade no diagnóstico e no tratamento necessário. Muitas vezes a superlotação acontece por falta de médicos, estrutura insuficiente até pela má gestão. Mas isso não justifica a demora no atendimento nem o descaso com os paciente e. A saúde deveria ser prioridade, com respeito dignidade e rapidez. O que está acontecendo é que o hospital carece de recursos humanos e estruturais essenciais. Faltam enfermeiro, técnicos de enfermagem médicos. Faltam leito, o espaço físico e insuficiente. O hospital precisa ser ampliado, precisa de investimento urgentes. Essa situação compromete diretamente o cuidado com os pacientes. As Enfermeiras, mesmo sendo dedicadas e esforçadas, tem que se desdobrar para atender a todos os. São obrigadas a """" se virar em mil"""" para suprir uma demanda que está além do razoável. É urgente que as autoridades de saúde olhem com mais atenção para essa realidade. A vida dos pacientes está em risco, e os profissionais estão esgotados. Gostaria de registrar minha observação quanto ao atendimento no Hospital Hapvida. Evidente que os médicos são profissionais excelente vírgulas competentes e dedicados. No entanto, percebe-se que está um poucos para atender uma demanda tão alta de pacientes. O resultado disso é visível: longas espera, atendimento muito rápidos por conta do tempo limitado, e profissionais claramente esgotados pela sobrecarga. Essa situação não é justa nem para os pacientes, que precisa de um cuidado adequado, nem para os médicos, que estão sendo levados ao limite de sua capacidade. Compreendendo que se trata de um hospital- empresa, mas justamente por isso é fundamental que a estrutura acompanha o crescimento da demanda. Ampliação do quadro de médicos e da equipe de apoio é urgente necessária para garantir a qualidade do atendimento e preservar a saúde física e mental dos profissionais. Conforme já informado anteriormente, todos os serviços prestados Pelo hospital encontra-se comprometido, em razão da escassez de profissionais e das deficiências estruturais. A escola moradoras responsáveis pela limpeza e alimentação tem-se empenhada ao máximo para manter a qualidade mínima dos serviços, mas enfrenta enormes dificuldades diante da sobrecarga de tarefas e da qualidade realizada de pessoal disponível."""
ADMINISTRATIVO,A mãe do paciente relata que seu filho veio a óbito no HOSPITAL GERAL DA PARAÍBA e reclama que o corpo foi jogado de qualquer forma sobre a maca no espaço onde ficam os óbitos.
MAQUEIRO,"A filha da paciente relata que o maqueiro derrubou sua mãe da maca, quando estavam transferindo-a para o leito, e que isso provocou um traumatismo intracraniano, levando-a a óbito. E reclama do atendimento da recepção."
ADMINISTRATIVO,"Não estou insatisfeita, porém acredito que poderia melhorar nos atendimentos de urgência,  principalmente com as pessoas que tem  cardiopatias . 
Só pra constar, minha mãe não fez nenhuma cirurgia neste dia, e ou em sua estadia neste mês  no HGP."
ADMINISTRATIVO,Nao teve nao teve nenhuma  cirurgia  em ayla. Olha não foi feita nenhuma cirurgia ela foi internada porque ela estava com pneumonia bacteriana ela foi aplicada remédio errado de outra criança nela não gostei do atendimento médico o médico liberou a minha filha mesmo assim ela ainda continuou com a pneumonia bacteriana onde ela continuo tendo febre tosse mesmo sintoma levei novamente no hospital onde foi feito exame comprovado que ela estava ainda com a pneumonia bacteriana e mesmo assim uma se recusou em internar ela novamente precisei levar ela em um pneumologista particular Onde Foi confirmado que ela ainda tava com pneumonia bacteriana e foi tratada com pneumologista uma irresponsabilidade muito grande do hospital precisa melhorar muito
ADMINISTRATIVO,"O acompanhante da paciente reclama da espera para autorizarem a internação, destaca que isso demorou um dia e meio."
ADMINISTRATIVO,"A demora no atendimento 
A demora na regulação pra internamento , cheguei às 11 .40 da manhã o internamento só veio 13.30 da manhã e n veio  nenhum tipo de assistência , como alimentação por ex.."
ADMINISTRATIVO,Por que vcs tinham que transferir ele para o hospital de suporte de queimados não autoriza a retirada dele no estado em que ele estáva a ponto dele vim a hobito o serviço prestado pelo Hapvida  e muito ruim não atende bem nem faz. Credenciamento com outras clínicas que tem melhor suporte para seus associados
ADMINISTRATIVO,"A paciente não quis participar integralmente, reclama que tem recebido muitas pesquisas de satisfação, pois segundo ela o Hapvida está errando com o paciente, pois está precisando de uma consulta com Hematologista, que é paciente oncológica e que em sua cidade Feira de Santana - Bahia, estava sem o profissional de Hematologia na rede Hapvida e que tinha conseguido consulta com Hematologista em Salvador, presencialmente e através de Whatsapp, e que já está sendo acompanhada pelo profissional lá. A paciente destaca que teria uma consulta com a Hematologista e Oncologista no dia 28/07/25 em Salvador e reclama que informaram que o veículo da rede Hapvida não seria mais disponibilizado para o seu deslocamento até a unidade, pois já teria profissional Hematologista disponível na sua cidade. A paciente finaliza reclamando que não tem como parar um acompanhamento que já está em curso para iniciar novamente com outro profissional. "
ADMINISTRATIVO,Dias pouco  o atendimento com poucas vagas e demora de até di.ento
RECEPÇAO,Demora no atendimento
ADMINISTRATIVO,Desorganizado
RECEPÇAO,"Recepção desatenciosa ,inclusive tive problemas que não botaram meu filho de volta pra médica"
RECEPÇAO,demora no atendimento mesmo sendo emergencial
ADMINISTRATIVO,"Primeiro meu filho não passou por cirurgia.   Ao  chegar no hospital ocorreu tudo bem, entre a primeira consulta , retorno e medicação meu bebê precisou ser internado. E só fluiu porque no dia o hospital estava passando por vistoria onde quem agilizou foi uma das chefes que veio fiscalizar porque até então os exames estavam demorando para ser realizado.  Só foi a mesma exigir e os procedimentos foram realizados. Porém,  quando a vistoria encerrou a realidade foi outra.  Meu plano é apartamento. Foi liberado uma enfermaria (adaptaram uma sala de enfermaria onde fiquei só com meu filho como me dá direito em apartamento, mas isso implica em ocupar a vaga de 2 pacientes) o hospital estava lotado isso não era para ocorrer. Quando vc se interna tudo muda, (Não quero generalizar pois tem funcionários excelentes , mas existe uns que não era para está trabalhando com o público,  principalmente em hospitais, são vidas). Depois do descanso da médica com meu filho precisei entrar em contato com a ouvidoria. E depois disso começaram a aparecer pessoas (funcionários) em minha sala. É a primeira vez que fiquei internada com ele espero ser a última. Já faziam uns 5 dias q eu estava lá e ninguém me orientou como proceder com a alimentação dele, que existia um setor para esterilizar e fazer o leite. Relatei para todas as técnicas e todas as enfermeiras que entravam na sala e nenhuma explicou como era para ser feito e meu filho ficou exposto todo esse tempo a pegar bactérias.  A falta de comunicação é enorme.  O leite do meu filho não tinha no hospital,  a nutricionista ficou de me dá um retorno sobre obter em outro hospital,  não tive retorno,  o período que fiquei tive que comprar todas as latas de leite. São coisas que não aconteceram que jamais poderia acontecer em um hospital. Você está ali não é porque você quer é sim por necessidade, e para evitar pegar outra bactéria se contaminar,  porque em hospital entra com uma coisa e se não tiver cuidado sai com outra. Você acaba pagando um plano caro para ter um pouco mais de conforto e no final passa por um descaso.  Ter um plano que lhe dá direito apartamento ou enfermaria não quer dizer prioridade,  exclusivamente.  Na minha reclamação a ouvidoria eu falei que não queria exclusivamente eu só queria respeito pela vida do meu filho. Porque não importa se você está em uma enfermaria ou em um apartamento o direito ao cuidado e o respeito à vida é o mesmo.  E infelizmente para meu filho obter esse direito eu precisei abrir uma reclamação.   Lembrando que essa infeliz ação não cabe a todos como falei. As fisioterapeutas unas nem dava vontade de chamar para olhar meu filho,  outras você conseguia ver nelas o carinho e o cuidado.  (Agora a hapvida precisa rever o quantitativo,  são poucas para um hospital tão grande).
"
