elogio_ou_queixa.3,grupo.3,motivo.3,p4,comentario_p4
QUEIXA,MÉDICO ,CONDUTA,3.0,"A médica que veio fazer nossa ronda pela manhã estava um pouco estressada. Nós pedimos alta por causa da situação da insulina que as enfermeiras não vinham aplicar e ela começou a discutir comigo, dizendo que eu deveria ter trazido minhas insulinas de casa. Acontece que fiz isso quando fui internada e mandaram minhas coisas de volta pra casa. E nem pediram isso pra minha acompanhante. Na hora de escrever a alta ainda colocou no papel que nós estávamos nervosas ##1f923##

Pra minha sorte eu estava bem. É preciso orientar a médica que bater boca com os pacientes pode ser ruim em casos diferentes."
ELOGIO,MÉDICO ,QUALIDADE,1.0,Os médicos foi ótimo
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Meu parto cesareo estava agendado, porém atrasou e só fui atendida depois de várias horas. Pelo que percebi, a equipe médica nem conhecia o obstetra, pois a todo momento, o médico tinha que se apresentar e falar o nome  para a equipe. Outro ponto, foi que ao finalizar o parto, fiquei horas na sala de cirurgia, por não ter vaga na enfermaria. Só consegui ter acesso ao quarto as 23:20hs, sendo que o parto foi as 18:20hs."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Cheguei sem conseguir sentir meu corpo do pescoço para baixo com suspeita de meningite, o medico não chegou perto de mim e pediu pra levantar a perna"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Muito demorado
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,2.0,"Eu estava em jejum desde as 21h do dia 22 e, às 13h do dia 23, ainda não havia qualquer previsão de atendimento. Somente às 16h30 fui levada ao centro obstétrico. Lá, conversei com a equipe, incluindo anestesista e médica, mas, por ser final de plantão, permaneci em um corredor até as 20h. Nesse momento, duas médicas me abordaram e pediram que eu escolhesse entre realizar o procedimento com elas ? que admitiram não ter experiência na técnica ? ou adiar para o dia seguinte.



Na prática, eu não tive escolha. Já estava há quase 24 horas sem me alimentar ou beber água, e ainda fui colocada na posição de aceitar ser submetida a um procedimento delicado com profissionais sem domínio da técnica."
QUEIXA,MÉDICO ,QUALIDADE,,O motivo que a médica no dia da consulta falou que seria 2 cirurgia
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Em relação ao tipo de ponto feito na minha cesarea eu não achei o correto, pois foram pontos individuais e ficaram muito espaçados um do outro, e com os dias que eu fiquei internada na uti após o parto resultaram na abertura de 3 pontos do lado direito e 2 do esquerdo, infeccionaram e tive vários retornos aí no hospital para reavaliação e em um dos atendimentos uma Doutora olhou e disse não entender o porque utilizaram aquele tipo de ponto na incisão. Após troca de antibiótico graças à Deus foi melhorando, agora com 2 meses completando amanhã dia 17,ainda está um pouquinho aberto do lado direito, mas graças à Deus está  fechando aos poucos."
QUEIXA,MÉDICO ,CONDUTA,1.0,"Médica grossa, mal educada, só faltou me expulsar do hospital antes mesmo de ter ganhado alta"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,"Pois tive q fazer duas cirurgia, por conta q eles não fizeram direito, fica muito conversando na sala de cirurgia, e não prestaram atenção para fazer o procedimento e tive q repetir no outro dia, já estava sendo muito difícil pois tinha acabou de ter um parto normal no banheiro e logo em seguida perder minha bebê, fui para a curetagem e não foi bem feita q tive q fazer uma nova cirurgia no outro dia, só decepção nesse hospital"
QUEIXA,MÉDICO ,CONDUTA,3.0,"Na hora da cesariana, ouve um situação muito desconfortável com os profissionais envolvidos, ele se queixava de ter que trabalhar com um membro da equipe, e nessa situação acabou acontecendo uma parada cardíaca da minha esposa e também a remoção de seu útero e ovário, creio que essa atitude do profissional não foi ética. 
Já que querem a minha avaliação, quero também um relatório do acontecido, pois quase perdi minha esposa por ter mal profissional na sala."
QUEIXA,MÉDICO ,QUALIDADE,1.0,Pessimo
QUEIXA,MÉDICO ,QUALIDADE,3.0,"São educados, mas deveriam prestar atenção nos diagnóstico. Eu sentindo muita dor até  tomei morfina. E acharam que eu estava com inflamação na Hérnia de disco. E não era, e sim Bichigoma q resulto em um Discite. Hj me encontro sem andar e me tratando em Cs, com antibiótico 3 vezes ao dia. Foi muita dor, só passava com morfina. Tive uma infecção na bexiga tbm."
QUEIXA,MÉDICO ,CONDUTA,2.0,"Minha cirurgia estava marcada pras 20 horas do dia 18, fizeram minha cirurgia dia 19 as 4 horas da manhã ainda ouvi do médico cirurgião que se soubesse que era algo tão simples, teria deixado pro plantão diurno, absurdo isso!"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Nenhum acolhimento
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Passei 10 dias ,9? a pressão arterial altíssima , meu bebê com o percentil 9 , estava com 36 semanas já pelas contas dos obstetras e pelas ultrassonografias 37 e deixaram pra tirar meu bebê , sem nenhum prepararam antes , sem jejum ,foi tudo de última hora , sendo que sabiam da minha situação todos os dias que estive lá , eles foram informados."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"a médica que acompanhou todo o processo, fui mal informada sobre a como seria a cirurgia, como o processo de recuperação"
ELOGIO,MÉDICO ,QUALIDADE,1.0,"Muito bom ,profissionais excelente"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Primeiramente minha filha precisava de uma ultrassom onde mandaram eu aguardar porque o médico estava em descanso, sendo um hospital de urgência e quando chegou falou  que não iria fazer o procedimento. E depois fomos 3 vezes para casa porque a médica simplesmente ignorou o laudo e a alergia da paciente. Foi acionado um alergista externo, onde o mesmo enviou um parecer médico, com laudo e a medicação só foi administrada a noite pq eu fui questionar, e a equipe de enfermagem nem se quer realizavam a visita.Equipe médica simplesmente ignorou o laudo de alergia da minha filha. E o diagnóstico foi uma reação alérgica. Realizaram 2 lavagens na minha filha onde o segundo foi totalmente desnecessário, só realizaram medicação na minha filha pq a minha filha entrou em pânico, e eu tive que atrás de um médico. Só foi feito algo em relação a situação da minha filha pq eu pedi para chama a coordenação"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"A maioria muitos jovens ,falta segurança no que faz"
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,ACOLHIMENTO,,
ELOGIO,MÉDICO ,QUALIDADE,,No dia 25/07/25 passei por uma cirurgia no pulso direito 
ELOGIO,MÉDICO ,ACOLHIMENTO,, Queria deixar meu agradecimento a todos da equipe.  Em especial ao dr Wanderley Jr que diante de uma fatura de punho grave fez um excelente atendimento 
ELOGIO,MÉDICO ,ACOLHIMENTO,, Queria agradecer ao acolhimento em todos os retornos pós operatório.  Que Deus abençoe grandemente a todos da equipe de traumatologia e ortopedia
QUEIXA,MÉDICO ,CONDUTA,3.0,"Na última consulta com o meu Filho com o Gastro, na Barra funda....
O médico super ignorante, meu Filho está evacuando com sangue e não é pouco, ele disse que não ia pedir exame nenhum, pq não havia necessidade"
QUEIXA,MÉDICO ,CONDUTA,3.0,Tivemos algumas questão com falta de respeito a paciente filha.
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Os médicos do repouso me deixaram o dia inteiro c uma dor insuportável 
Pior os médicos já me conhecem 
Os médicos do repouso não foram uma vez me avaliar,me examinare.deram 1 mg de morfina eu tomo 10 mg 
Na consulta anterior
Eu tomei 10 mg no início da consulta e 
10 mg de.morfina sc no final da consulta 
É um absurdo a Dr Taciane não poder medicar seu pacte no repouso e quem pode faz lo simplesmente larga o pacte como se fosse um lixo 
Se fosse familiar dos médicos isso jamais iria acontecer
É um absurdo a Dr Taciane não poder medicar a oacte dela por conta do médico do repouso estar lá 
Médico do repouso que piada MEDICO NÃO AVALIA E NEM SEQUER VEM AVALIAR O PACTE 
PIOR EU DEVERIA ESTAR RECEBENDO ATB VIA E.V DESDO DO DIA 16 POREM NO SISTEMA DO HOSPITAL EU ESTAVA INTERNADA E TERIA QUE PROVAR QUE NÃO ESTAVA INTERNADA 
O CASE SEMPRE REPETE O MESMO NIVEL DE IMPRUDÊNCIA, NEGLIGÊNCIA 
DR TACIANE ORESCREVE 30 DIAS DE ATB O CASE MANDA APENAS ORA 17 DIAS O RESTANTE EU TENHO QUE CORRER ATRAS PRA SER ATENDIDA 
O CASE NÃO MANDA CAIXA DE PERFULO,NÃO MANDA SUAB DE ALCCOL,NEM LUVA DE PROCEDIMENTO QUE FAZ PARTE DO KIT DE ATB 
POREM MANDA TORNEIRINHAS ,JEILCO ,EXTENSOR DE EQUIPO DE SORO SCALP NENHUM DESSES MATERIAS EU FAÇO USO 
MATERIAL DESNECESSÁRIO, DOS QUAIS EU NÃO USO PORTER O CATETER DE  PICC POR MAS QUE EU LIGUE NO CASE E INFORME A CAROL SOBRE ISSO NÃO OBITE RESULTADO
ESTAVA PREESCRITO 600 MG DE TEICO 1 VEZ DIA O CONVENIO MANDOU 800 MG TIVE QUE DISPERDIÇAR 200 MG DIA TODO DIA POR MAS QUE PEDISSE PRA CAROL ELA SIMPLESMENTE DA RISADA DESLIGA ESTA IMPOSSIVEL SER TRATADA DESSA FORMA 
PIOR POIS FOI NEGADA A PLACA DE ALGINATO DE CALCIO O CONVENIO NEGA ISSO DESSA FORMA ESTA DIFÍCIL MANTER MEU TRATAMENTO PELO MENOS DIGNAMENTE"
QUEIXA,MÉDICO ,CONDUTA,5.0,ao chegar no hospital a médica que estava de plantão no horário maltratou a gente sendo que Era grave a situação do meu filho a mesma disse que não ia atender enquanto meu marido não fissece a ficha sendo que Eu já tinha passado p ela o que avia acontecido
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Visitas rápidas sem exames clínicos reais, conversar na frente do paciente e intimidador e pouco produtivo. Em nenhuma vez me chou fora do quarto . Senti muito a falta de sentar e discutir o caso claramente. Até hoje não sei o qu ei pai teve realmente e pq os médicos chegaram a conclusão que era irreversível. Medica planto Israel de fim de semana foi extremamente insensível e foi notório que nem leu  o prontuário do paciente. O mesmo não conseguia nem abrir os olhos , nem sem encher e am esma disse que se ele continuasse ""assim"" teria lata no dia seguinte. Deixando a família literalmente  em  pânico. No dia seguinte ao falar ocm a medica deld me visita eram otoria a indignação da médica com o ocorrido. O mesmo acontecendo qdo contávamos a ela a atitude dos enfermeiros questionando as prescrições da m esma. Foi muito ética mas impossível não perceber a indignação. Falta entrosamento da equipe. Enfermeiros médicos,  técnicos,auxiliares nãose  conhecem e não conhecem o diagnósticos e plano de ação para com a cada paciente a médio prazo."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,A médica que me atendeu no momento da internação foi a mesma médica que tinha me atendido no horário da manhã e me liberou para casa com contrações e sangramento. E quando me viu a tarde eu já não aguentava de dor e ela ainda me deixou esperando para um nova avaliação
QUEIXA,MÉDICO ,CONDUTA,1.0,"""MINHA MÃE FALECEU EM 09/08/2025
NÃO FEZ CIRURGIA. 

EU COMO FILHA FUI MT MAL TRATADA PELOS MÉDICO DA UTI.

FALANDO TODOS OS 23 DIAS DE INTERNAÇÃO DIZENDO....
ELA VAI FALECER...

FOI MT PÉSSIMO. 

A ENFERMAGEM NÃO CUIDAVA BEM DELA.

POIS TODOS TINHAM CONVICÇÃO QUE ELA IRIA FALECER.

PROFISSIONAIS SEM RESPEITO E EMPATIA COM OS FAMILIARES NESSE MOMENTO TÃO DIFICIL."""
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Podiam conversar mais com o paciente NN só pedir a digital
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,,
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,,
ELOGIO,MÉDICO ,ACOLHIMENTO,1.0,Muitos atencioso
ELOGIO,MÉDICO ,ACOLHIMENTO,3.0,"Não, com a equipe médica não tive insatisfação. Pelo contrário, fui muito bem acompanhada, assistida, o tempo todo com médicos junto a nós!

A Dra Luisa Peixoto é perfeita, humana, mulher maravilhosa, que me recebeu, ficou do meu lado, ao lado do meu marido, explicando os riscos, nos apoiando. Antes do parto e foi me visitar após o parto.

A Dra Fernanda Guimarães de Sousa também teve todo amor e carinho comigo, já no pós parto, uma mulher de Deus."
ELOGIO,MÉDICO ,ACOLHIMENTO,1.0,"Maravilhosa,muito atenciosos e precisos"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Entrei pra sala de parto, quanto termina o parto começou uma movimentação era uma agulha que tinham perdido passaram uns 30 minutos procurando e nada da agulha, me colocaram pra fazer raio-x assim q terminou uma cesária, quando perguntei pelo raio-x horas depois, o raio-x tinha sumido.. tive q fazer outro raio-x Pense aí vc ser levantada assim que termina o parto e passar por tudo de novo horas depois.  Pra mim foi uma experiência horrível sai de lá eu e minha mãe chorando. Inclusive fiz a reclamação por escrito. Ah e o outro raio x q precisei fazer eu não ia receber lá iam me da uma senha pra receber em outro canto, aí eu disse q queria receber lá se eu fiz lá foi q veio aparecer antes de ir embora esse segundo raio -x. Não acharam a agulha na sala, até então no raio-x não consta .. evaporou só pode a agulha."
QUEIXA,MÉDICO ,QUALIDADE,1.0,Falta de profissionais
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Eu cheguei com sintomas de AVC  e a pressão 20.10 e a médica deu um captopril . Nunca fiz cirurgia pá. Os médicos são incapazes de detectar um AVC, fui vítima de duas médicas. Cheguei no hospital vomitando, com tontura e pressão 20.10 e a dra Samya deu captopril e me mandou pra casa mesmo minha filha relatando que eu ja tive um qvc e foi esse sintoma. No outro dia retornei com a pressao 21.9 e sem mobilidade na perna e braço direito, me deram dois captopril e a dra. Patricia disse que não era avc e sim um sintoma do pqrkinson e apenas no terceiro dia quando eu ja não falava mais direito e estava sem enxergar bem que o dr felipe me interneou pq minhas filhas chamaram a polícia e um advogado. Durante a minha internação minha filha gravou diversos vídeos pedindo que o um médico fosse le ver pois minha pressão estava altíssima e simplesmente os médicos avisavam que estava ocupados e iam no final do turno deles quando estavam indo pra casa. Médicos recém formados em sua maioria e totalmente despreparados. Não morri pq Deus não quis, mas os erros deles foram constantes. Tenho tudo documentado."
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"em relação a equipe medica, Dr. Felipe leão é o cara, e os demais de sua equipe daria nota razoável pra eles, em relação a visitas, como falei antes, não posso avaliar, pois os 3 dias que passei internado, deveria ser no apartamento com outros 2 pacientes no caso, porém por falta de leito, fiquei os 3 dias na sala de observação, sem tv, apenas um quadrado com uma cama"
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Meu parto não foi feito pelo ginecologista Obstetra que estava de plantão e sim pela enfermeira e uma técnica, esse G.O fez apenas o primeiro atendimento ( internação), mas em momento algum o vi na sala de PPP"
