elogio_ou_queixa.1,grupo.1,motivo.1,p2,comentario_p2
QUEIXA,TODOS,QUALIDADE,3.0,Seguem o protocolo ao invés de ouvir e providenciar a ajuda ao paciente
,NÃO SE APLICA,,3.0,n tive atnedimento com essas pessoas
,NÃO SE APLICA,,2.0,Não tive nem destes profissionais q me ajudaram lá
,NÃO SE APLICA,,3.0,Não tive nenhum desses atendimentos
,NÃO SE APLICA,,3.0,Não tive contato com nenhum deles então não poderei responder
,NÃO SE APLICA,,3.0,Não tive atendimento por nenhum deles
,NÃO SE APLICA,,1.0,Não tive acesso a esses profissionais
,NÃO SE APLICA,,5.0,Não passei por nenhum deles
,NÃO SE APLICA,,3.0,Nem passei com eles
,NÃO SE APLICA,,3.0,Não tive atendimento
,NÃO SE APLICA,,5.0,Não passou nenhum desses especialistas
,NÃO SE APLICA,,3.0,Não teve nenhuma das opções
QUEIXA,ASSISTENTE SOCIAL,NÃO COMPARECEU ,3.0,"Não há assistente social a noite, a hora que mais precisa"
QUEIXA,TODOS,FALTA DE INFORMAÇÃO,3.0,Não tenho informações
,NÃO SE APLICA,,1.0,Não tivemos esse atendimento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Fisioterapeuta com pouca experiência, muito fraca."
,NÃO SE APLICA,,3.0,"Não tenho nada a dizer do atendimento de fisioterapeuta,assistente sociais, psicológo e fonoaudiólogos pois não tive esse acompanhamento"
QUEIXA,FISIOTERAPEUTA,QUALIDADE,1.0,"O serviço de fisioterapia só foi uma vez, no primeiro dia. E minha avó é uma paciente que, frente ao seu quadro clínico, obrigatoriamente deveria ter feito fisioterapia durante toda a sua internação."
,NÃO SE APLICA,,1.0,Não veio nenhum no quarto
,NÃO SE APLICA,,4.0,"Não usei o serviço,não conheço"
QUEIXA,TODOS,ACOLHIMENTO,3.0,"Sempre o mesmo, a gente tem que procurar"
,NÃO SE APLICA,,1.0,Não teve nenhum destes profissionais no período de internamente no PA da Caxanga
QUEIXA,PSICOLOGA,QUALIDADE,1.0,"Só falei com o assistente social porque chamei pra resolver um problema, e o psicólogo de ajudar ele piora a situação da pessoa fazendo perguntas desnecessária."
,NÃO SE APLICA,,1.0,Ninguém nunca nos procurou
,NÃO SE APLICA,,1.0,Não fui atendida por nenhum desses profissionais
,NÃO SE APLICA,,1.0,Não tivemos atendimento desses profissionais.
,NÃO SE APLICA,,1.0,Nao teve equipe pra ele
,NÃO SE APLICA,,1.0,"Não fui atendida por esses profissionais, não tenho como avaliar"
,NÃO SE APLICA,,3.0,Não faço atendimento com esses profissionais
QUEIXA,FISIOTERAPEUTA,QUALIDADE,2.0,"Fisioterapeuta fraco. Assistente social, psicóloga e fonoaudiólogo nunca vistos"
,NÃO SE APLICA,,3.0,Não tive contato com nenhum desses profissionais
,NÃO SE APLICA,,1.0,Não tive atendimento dessa equipe.
,NÃO SE APLICA,,2.0,Não tivemos atendimento com esses profissionais
,NÃO SE APLICA,,3.0,Não tive esse atendimento
,NÃO SE APLICA,,1.0,"Não utilizei, o serviços destes profissionais"
,NÃO SE APLICA,,1.0,Não recebemos apoio de nenhum dos profissionais
,NÃO SE APLICA,,2.0,Não fui atendimento por nenhum.
,NÃO SE APLICA,,3.0,Ainda não recebi nenhuma assistência
QUEIXA,TODOS,CONDUTA,1.0,Grosseiros
,NÃO SE APLICA,,4.0,"Não tive atendimento pelo fono, nem psicólogo, assistente social agendou uma consulta muito longe mesmo  sendo que minha mãe era cadeirante"
,NÃO SE APLICA,,,
,NÃO SE APLICA,,,
,NÃO SE APLICA,,3.0,Não tive  estes profissionais
QUEIXA,TODOS,ACOLHIMENTO,3.0,"Não sei se é muita demanda pra pouco profissional, mas o atendimento não é atencioso. Entram e saem muito rápido sem ouvir nossas dúvidas"
,NÃO SE APLICA,,,
,NÃO SE APLICA,,2.0,Nao teve esse tipo de atendimento
,NÃO SE APLICA,,3.0,Nao foi atendido por essa equipe.
QUEIXA,ASSISTENTE SOCIAL,QUALIDADE,1.0,"Depois da minha cirurgia, já fui 3 vezes ao hospital procurar a assistência social, e não fui atendida, precisando da biopsia da minha cirurgia, e nem se propõem a me receber só mandam recado pelas atendentes, muito triste com isso"
,NÃO SE APLICA,,1.0,Não tive esse tipo de atendimento
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"-Fisioterapia ruim.n realizou nenhum procedimento.
-Psicóloga n vi.
-Fonoaudiologa muito satisfeita"
,NÃO SE APLICA,,1.0,Eu não estava lá
QUEIXA,TODOS,ACOLHIMENTO,3.0,Falta mais comprometimento com o paciente!
,NÃO SE APLICA,,3.0,"Foram serviços que não vi minha esposa tendo, além da assistente social"
,NÃO SE APLICA,,3.0,Não tive acompanhamento por esses profissionais
,NÃO SE APLICA,,3.0,Não tive esse atendimento
,NÃO SE APLICA,,3.0,Não teve atendimento pra esse profissionais
,NÃO SE APLICA,,3.0,Não fui atendido por nenhum desses profissionais
QUEIXA,TODOS,QUALIDADE,2.0,Ma vontade de trabalhar
,NÃO SE APLICA,,3.0,Não tive visita de nenhum desses citados acima
,NÃO SE APLICA,,1.0,Não usei nenhum
QUEIXA,FISIOTERAPEUTA,FALTA DE INFORMAÇÃO,3.0,Acho que faltou mais diálogo sobre o procedimento. E só teve fisioterapeuta
,NÃO SE APLICA,,1.0,Nenhum apareceu
QUEIXA,TODOS,CAPACIDADE TECNICA,1.0,"nao sao proficionais adequados para o cargo, nao tem experiencia nem tem uma postura adequada"
,NÃO SE APLICA,,1.0,Os enganos cometidos! Isso é inacreditável. Como posso avaliar um procedimento antes dele acontecer? A pessoa (ou robô) deve estar MAIS ATENTA! Imagina isso na hora da cirurgia!
,NÃO SE APLICA,,3.0,Não tive esse tipo de atendimento
,NÃO SE APLICA,,3.0,Não recebi atendimento.
,NÃO SE APLICA,,2.0,Não fui atendida por essas especialidade
,NÃO SE APLICA,,3.0,Não  tive contato com esses profissionais
,NÃO SE APLICA,,3.0,Não tive nenhum atendimento com nenhum desses prisionais no tempo que fiquei internada.
,NÃO SE APLICA,,2.0,Nenhuma
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,3.0,"Po ex.o fisioterapia vem o paciente  estava no banheiro, o profissional não voltava mais."
QUEIXA,ASSISTENTE SOCIAL,ACOLHIMENTO,5.0,Falta de atenção com o pessoal do serviço social
,NÃO SE APLICA,,2.0,Não tive visita de nenhuma dessas especialidades enquanto estive internada inclusive achei um absurdo isso até no sus tem!
,NÃO SE APLICA,,1.0,Não vi nenhum dessas especialidades
QUEIXA,FISIOTERAPEUTA,QUALIDADE,3.0,"Quase não tem nada de exercícios na parte de fisioterapia 
Adoro as meninas mas acho que fica a desejar 
Não tenho nada contra a equipe e sim como funciona o tratamento"
,NÃO SE APLICA,,3.0,Não tive contato não posso opinar
,NÃO SE APLICA,,2.0,não passei por nenhum desses atendimentos
,NÃO SE APLICA,,1.0,Não tive esse atendimento
,NÃO SE APLICA,,3.0,"Não tive fonodiologa; psicológico, assistente social"
,NÃO SE APLICA,,1.0,"Não tive contato  com assistente social, psicólogos e nem fonoaudiologos  nenhum momento fisioterapia  até que passou pela internação."
,NÃO SE APLICA,,3.0,Por que meu esposo faleceu como vou ter uma boa avaliação
,NÃO SE APLICA,,3.0,Não tive assistência de assistente social
,NÃO SE APLICA,,,
QUEIXA,TODOS,QUALIDADE,,
,NÃO SE APLICA,,2.0,Tive intenada dois nunca apareceu  um Fisio
,NÃO SE APLICA,,3.0,Nao tive assistência da psicologia e assistente social
,NÃO SE APLICA,,2.0,"Só conheço relatos, nunca fui. Mas não tem na minha cidade"
,NÃO SE APLICA,,3.0,Não tive atendimento desses profissionais
QUEIXA,TODOS,NÃO COMPARECEU ,1.0,"Não tem equipe nenhuma tudo uma força, tudo fake sem.contrar a retirada plso.port a cart dr pricil na hemodinamica ,desumana e o atendimento cada dia pior HORRIVEL"
,NÃO SE APLICA,,3.0,Não lembro de ter o contato com essa equipe
,NÃO SE APLICA,,4.0,Nunca usei
,NÃO SE APLICA,,3.0,Não tive atendimento de nenhum profissional citado acima
QUEIXA,TODOS,ACOLHIMENTO,3.0,Falta empatia por parte de alguns profissionais
QUEIXA,TODOS,CAPACIDADE TECNICA,5.0,Não sabe de nada
,NÃO SE APLICA,,2.0,"Pq não teve atendimento de fisioterapeuta, assistente"
QUEIXA,PSICOLOGA,QUALIDADE,4.0,Psicólogo fez somente consulta on-line e com mt pouco tempo.
,NÃO SE APLICA,,1.0,Não tem para ir em casa
QUEIXA,FISIOTERAPEUTA,NÃO COMPARECEU ,1.0,"Foi nos dito que haveria um ""case"", com fisioterapia feita em casa. No hospital não houve atendimento fisioterápico."
,NÃO SE APLICA,,2.0,"Não utilizei o serviço , não fui atendida por nenhum desses profissionais."
,NÃO SE APLICA,,1.0,Não houve atendimento destes profissionais
QUEIXA,PSICOLOGA,ACOLHIMENTO,2.0,"Não tive apoio da psicóloga 
Ela nao teve paciência de esperar  a equipe fazer os procedimentos para minimizar minhas dores físicas"
,NÃO SE APLICA,,3.0,Não fui submetido a eles
QUEIXA,TODOS,QUALIDADE,2.0,Péssimo atendimento
,NÃO SE APLICA,,1.0,Não tive nenhum atendimento desses profissionais
,NÃO SE APLICA,,1.0,Não tive atendimento nesse hospital
,NÃO SE APLICA,,3.0,Não tive atendimento  com essas especialidades
,NÃO SE APLICA,,2.0,"Não tive esses atendimentos,  só uma conversa com o fisioterapeuta"
,NÃO SE APLICA,,1.0,Nunca passei por nenhum desses profissionais
,NÃO SE APLICA,,3.0,Eu não usei esses profissionais
QUEIXA,TODOS,ACOLHIMENTO,1.0,Ninguém da equipe ajudou acalmá-lo
QUEIXA,FISIOTERAPEUTA,ACOLHIMENTO,3.0,A fisioterapia passou apenas uma vez porém como estava em atendimento médico não voltou mais. não tivemos atendimento de assistente social nem psicólogo ou fonoaudióloga inclusive após o óbito da paciente
,NÃO SE APLICA,,3.0,Nunca fui atendida
